port_id,port_name,lat,lng,installation_day,city_id,ward,station,distance,capacity,payment_amount,KEY_CODE
4,Caldo Nakameguro,35.642876,139.69729,2020-06-24,shibuya,目黒区,中目黒駅,105.67524292160113,0.0,6600.0,5339357522.0
5,中目黒炭火焼ホルモンまんてん高架下店,35.642853,139.697255,2020-06-06,shibuya,目黒区,中目黒駅,109.7344806356146,0.0,9900.0,5339357522.0
8,KN代官山,35.646017,139.701909,2020-06-06,shibuya,目黒区,代官山駅,252.74688261837247,8.0,26400.0,5339357631.0
9,Point No.39,35.63028,139.701106,2020-06-05,shibuya,目黒区,武蔵小山駅,1149.3418551740406,2.0,6600.0,5339355631.0
10,Point No.38,35.631341,139.704583,2020-06-08,shibuya,目黒区,目黒駅,1000.9848845384154,2.0,6600.0,5339355634.0
14,anea cafe 白金店,35.644662,139.723966,2020-06-06,shibuya,港区,広尾駅,678.0324763574106,3.0,9900.0,5339357724.0
15,Burger Factory,35.640818,139.694545,2020-06-07,shibuya,目黒区,中目黒駅,443.16299616912426,1.0,3300.0,5339356543.0
16,ASTON GARRET ROOM,35.634634,139.697939,2020-06-05,shibuya,目黒区,祐天寺駅,722.5863815002236,4.0,13200.0,5339356522.0
17,TASTY PLACE THE DINING 交差点側,35.63624,139.694248,2020-06-05,shibuya,目黒区,祐天寺駅,355.6499224554884,4.0,13200.0,5339356523.0
18,大橋石塚駐車場,35.651968,139.685429,2020-06-05,shibuya,目黒区,池尻大橋駅,90.5083841744055,10.0,44000.0,5339358422.0
28,Go Bring Slider,35.63356,139.708033,2020-06-06,shibuya,目黒区,目黒駅,668.7998859157561,2.0,6600.0,5339356621.0
29,gentile,35.635952,139.706034,2020-06-05,shibuya,目黒区,目黒駅,901.7571994320456,1.0,3300.0,5339356614.0
30,The Parlour,35.6236571,139.6926204,2020-06-15,shibuya,目黒区,学芸大学駅,861.053551140302,2.0,6600.0,5339354534.0
31,EMPORIO cafe&dining,35.629037,139.681292,2020-06-20,shibuya,目黒区,学芸大学駅,337.7652027777588,3.0,9900.0,5339355423.0
34,THE MIX学芸大学,35.629927,139.677809,2020-06-21,shibuya,世田谷区,学芸大学駅,667.7350276145289,4.0,4400.0,5339355431.0
35,東山日東駐車場,35.648155,139.691765,2020-06-05,shibuya,目黒区,池尻大橋駅,653.4582459078392,6.0,52800.0,5339357534.0
36,REISM HIVE 三軒茶屋,35.646806133347894,139.6776985668647,2020-06-05,shibuya,世田谷区,三軒茶屋駅,789.1491095853014,8.0,9900.0,5339357431.0
37,REISM HIVE 渋谷桜丘,35.654276,139.703615,2020-06-07,shibuya,渋谷区,渋谷駅,352.1461213099989,3.0,3300.0,5339358632.0
38,REISM HIVE 中目黒,35.649279,139.691761,2020-06-04,shibuya,目黒区,池尻大橋駅,598.9107748908941,2.0,3300.0,5339357534.0
39,ジェオグラフィカ,35.629395,139.697649,2020-06-05,shibuya,目黒区,祐天寺駅,1044.667508924941,2.0,6600.0,5339355542.0
40,CAMELBACK sandwich&espresso,35.665564,139.692286,2020-06-10,shibuya,渋谷区,代々木公園駅,524.4212989121006,1.0,6600.0,5339359534.0
50,Bal Cochonrose,35.639225,139.712352,2020-06-05,shibuya,目黒区,目黒駅,725.0567531778811,2.0,6600.0,5339356642.0
53,鮨 心白,35.645015,139.714507,2020-06-06,shibuya,渋谷区,恵比寿駅,372.62314507541663,2.0,13200.0,5339357713.0
55,ダルマット恵比寿店,35.650377,139.706962,2020-06-05,shibuya,渋谷区,代官山駅,430.0819245050913,3.0,16500.0,5339358621.0
58,HGⅢ自動二輪駐車場,35.644325,139.710865,2020-06-05,shibuya,渋谷区,恵比寿駅,180.8682706387932,10.0,55000.0,5339357624.0
59,レトロイタリアンダイニング ズッカ,35.654227,139.702504,2020-06-07,shibuya,渋谷区,渋谷駅,334.97374399565086,3.0,9900.0,5339358631.0
60,Meat Bar LisBee,35.652483,139.707033,2020-06-05,shibuya,渋谷区,代官山駅,604.5180300720294,0.0,6600.0,5339358623.0
63,Onda Tokyo,35.641871,139.702704,2020-06-05,shibuya,目黒区,中目黒駅,450.52196423322135,2.0,11000.0,5339357611.0
66,渋谷BEAM,35.661535,139.697453,2020-06-05,shibuya,渋谷区,渋谷駅,372.1818314703874,5.0,16500.0,5339359524.0
70,スペイン料理ルナソル,35.635135,139.691953,2020-06-05,shibuya,目黒区,祐天寺駅,224.7228819237533,1.0,6600.0,5339356512.0
73,宇田川カフェ,35.660902,139.69927,2020-06-05,shibuya,渋谷区,渋谷駅,279.81574631342664,15.0,53382.0,5339359524.0
74,宇田川カフェ suite,35.66161,139.696791,2020-06-07,shibuya,渋谷区,渋谷駅,404.5700239829362,1.0,7117.0,5339359523.0
76,ルビリーヌ,35.629497,139.694934,2020-06-07,shibuya,目黒区,祐天寺駅,899.7629770723621,1.0,3300.0,5339355541.0
77,MICASADECO&CAFE神宮前,35.666524,139.705493,2020-06-05,shibuya,渋谷区,明治神宮前駅,285.25315542843725,1.0,3300.0,5339359634.0
80,ソーシャルアパートメント恵比寿,35.638457,139.708731,2020-06-10,shibuya,目黒区,目黒駅,840.9058473965684,5.0,16500.0,5339356641.0
81,ネイバーズ目黒,35.628824,139.703285,2020-06-09,shibuya,目黒区,不動前駅,947.9572318833876,5.0,16500.0,5339355614.0
85,BOWERY LANE,35.6683,139.681586,2020-06-08,shibuya,渋谷区,代々木上原駅,255.26054698844865,2.0,9900.0,5339450421.0
86,antiques&cafe majorelle,35.639082,139.679587,2020-06-08,shibuya,世田谷区,三軒茶屋駅,921.0887137425964,4.0,19800.0,5339356432.0
87,おこめどき,35.664378,139.703089,2020-06-08,shibuya,渋谷区,渋谷駅,496.91570986646656,1.0,3300.0,5339359631.0
89,バリク,35.638562,139.692143,2020-06-08,shibuya,目黒区,祐天寺駅,264.66694193682537,3.0,9900.0,5339356532.0
90,TASTY PLACE THE DINING テラス側,35.636301,139.694212,2020-06-12,shibuya,目黒区,祐天寺駅,351.5501709980302,2.0,13200.0,5339356523.0
91,小林ビル(上目黒1丁目),35.645391,139.700932,2020-06-10,shibuya,目黒区,中目黒駅,326.311840422708,2.0,6600.0,5339357613.0
92,担担麺と魯肉飯専門店　魯担(るたん),35.652051,139.686851,2020-06-17,shibuya,目黒区,池尻大橋駅,153.73387314946376,1.0,6600.0,5339358422.0
97,Hair Salon HONEY,35.669865,139.713296,2020-06-16,shibuya,渋谷区,外苑前駅,358.6823785312094,2.0,2200.0,5339450713.0
99,ROJU NAKAMEGURO,35.643805,139.701921,2020-06-16,shibuya,目黒区,中目黒駅,342.2310718465886,10.0,33000.0,5339357613.0
102,Attract Hair Salon,35.656333,139.693328,2020-06-17,shibuya,渋谷区,神泉駅,98.854423559767,6.0,8800.0,5339358534.0
103,サンデシカビル,35.673781,139.712378,2020-06-18,shibuya,渋谷区,外苑前駅,596.4900220581599,2.0,2200.0,5339450644.0
109,ノムネン,35.6399708,139.7027841,2020-06-30,shibuya,目黒区,中目黒駅,575.4253086437735,0.0,6600.0,5339356633.0
110,祐天寺えいしん歯科,35.63569,139.692944,2020-07-03,shibuya,目黒区,祐天寺駅,258.9850823578879,1.0,2200.0,5339356514.0
112,日実子,35.6259272,139.7136005,2020-06-30,shibuya,品川区,不動前駅,107.47218949291351,2.0,2200.0,5339355711.0
113,保護猫喫茶 necoma,35.630931,139.694835,2020-06-30,shibuya,目黒区,祐天寺駅,756.9324195487715,12.0,13200.0,5339355541.0
114,ハイパーリバ邸,35.647926,139.672348,2020-07-02,shibuya,世田谷区,三軒茶屋駅,489.2608583079484,4.0,5500.0,5339357344.0
115,太子堂第9駐輪場,35.6441169,139.6714321,2020-06-30,shibuya,世田谷区,三軒茶屋駅,164.65676844872726,10.0,66000.0,5339357323.0
118,和食ぬく,35.635864,139.705489,2020-06-30,shibuya,目黒区,目黒駅,945.1235868609914,0.0,1100.0,5339356614.0
119,Lowha,35.66692,139.704971,2020-07-02,shibuya,渋谷区,明治神宮前駅,252.7788448142102,2.0,9900.0,5339450612.0
120,Fen.hair ici,35.644698,139.702005,2020-07-02,shibuya,目黒区,中目黒駅,372.1625882095669,1.0,2200.0,5339357613.0
123,祐天寺1丁目,35.639715,139.694256,2020-07-09,shibuya,目黒区,祐天寺駅,488.3527514457946,9.0,3300.0,5339356543.0
124,メルベーユルーブ,35.644906,139.701591,2020-07-09,shibuya,目黒区,中目黒駅,347.03695815900403,7.0,23100.0,5339357613.0
126,Y2TSTAND,35.641183,139.695609,2020-07-13,shibuya,目黒区,中目黒駅,346.77496463552137,1.0,1100.0,5339356543.0
129,LOビル,35.668131,139.691208,2020-07-17,shibuya,渋谷区,代々木公園駅,260.59875567474376,2.0,11000.0,5339450512.0
133,市民酒場ジョー,35.642811,139.680896,2020-07-20,shibuya,世田谷区,三軒茶屋駅,948.5954806277311,4.0,13200.0,5339357412.0
134,Good Morning Building(アンペア),35.6597248,139.7080124,2020-07-22,shibuya,渋谷区,渋谷駅,487.4368708190953,2.0,0.0,5339359621.0
135,UNITED cafe,35.6317001,139.6697547,2020-07-23,shibuya,世田谷区,駒沢大学駅,749.1628945557609,1.0,3300.0,5339355343.0
137,Buena,35.647439,139.668472,2020-07-27,shibuya,世田谷区,西太子堂駅,375.1825865051585,2.0,9900.0,5339357332.0
138,ベール ヴァレイ学芸大学,35.629356,139.680783,2020-07-29,shibuya,世田谷区,学芸大学駅,392.5951846441758,2.0,4400.0,5339355432.0
139,セゾン代官山,35.651838,139.706392,2020-10-06,shibuya,渋谷区,代官山駅,512.5406577817861,1.0,3000.0,5339358621.0
140,第二かわなビル,35.659406,139.705918,2020-08-09,shibuya,渋谷区,渋谷駅,298.70422370574664,2.0,3300.0,5339359612.0
142,医療法人社団新生会 ボーイズアンドガールズデンタルクリニック三宿,35.644637,139.679497,2020-08-03,shibuya,世田谷区,三軒茶屋駅,850.6367490981094,2.0,6600.0,5339357414.0
143,ローソン世田谷三軒茶屋一丁目店,35.639378,139.670286,2020-08-04,shibuya,世田谷区,三軒茶屋駅,366.1992045549106,4.0,19800.0,5339356341.0
145,ミノリ薬局,35.646971,139.669505,2020-08-28,shibuya,世田谷区,三軒茶屋駅,316.04773133433633,1.0,3300.0,5339357341.0
146,織部　下北沢店,35.65964,139.66819,2020-08-04,shibuya,世田谷区,下北沢駅,200.1906796974476,1.0,2200.0,5339359312.0
148,Chacott DAIKANYAMA,35.650182,139.703383,2020-08-27,shibuya,渋谷区,代官山駅,237.9227293561116,5.0,11000.0,5339358612.0
149,boy tokyo,35.672884,139.709442,2020-08-13,shibuya,渋谷区,明治神宮前駅,532.3454433832962,1.0,1100.0,5339450642.0
150,Restaurant AIDA,35.643459,139.710253,2020-08-13,shibuya,渋谷区,恵比寿駅,275.9842925152799,1.0,1100.0,5339357622.0
151,LOG ROAD DAIKANYAMA バス停前,35.650606,139.705174,2020-08-17,shibuya,渋谷区,代官山駅,337.48241931112625,10.0,33000.0,5339358612.0
152,LOG ROAD DAIKANYAMA 入り口前,35.649779,139.704872,2020-08-17,shibuya,渋谷区,代官山駅,246.7633246677441,10.0,33000.0,5339357634.0
154,下北線路街 空き地,35.663026,139.669517,2020-08-25,shibuya,世田谷区,下北沢駅,271.5710704162128,5.0,11000.0,5339359341.0
155,BONUS TRACK,35.659406,139.664285,2020-08-25,shibuya,世田谷区,下北沢駅,275.5070577171982,5.0,11000.0,5339359311.0
158,Bar east,35.641514,139.694332,2020-08-24,shibuya,目黒区,中目黒駅,410.8385714883241,4.0,4400.0,5339356543.0
159,三田2丁目第一,35.637735,139.710219,2020-08-26,shibuya,目黒区,目黒駅,689.3583210817384,2.0,3300.0,5339356642.0
160,AP渋谷区東1丁目第一,35.656016,139.709196,2020-08-28,shibuya,渋谷区,渋谷駅,619.1373979201685,3.0,6600.0,5339358641.0
161,AP恵比寿第5,35.644091,139.710718,2020-08-28,shibuya,渋谷区,恵比寿駅,205.11939316498368,3.0,6600.0,5339357624.0
162,AP恵比寿第8,35.643838,139.718551,2020-08-28,shibuya,渋谷区,恵比寿駅,760.348501486241,3.0,11000.0,5339357714.0
163,AP恵比寿第9,35.645371,139.717379,2020-08-28,shibuya,渋谷区,恵比寿駅,621.0985231850894,2.0,4400.0,5339357714.0
169,PEN高輪三丁目第6パーキング,35.6329,139.731642,2020-08-28,shibuya,港区,高輪台駅,253.25003337936283,4.0,4400.0,5339355843.0
173,AP港区白金5丁目第一,35.645512,139.727716,2020-08-30,shibuya,港区,白金高輪駅,656.7257769092469,7.0,26400.0,5339357813.0
174,若林1丁目第二,35.645661,139.662058,2020-09-01,shibuya,世田谷区,若林駅,163.26582154272128,3.0,7150.0,5339357224.0
176,プレール中目黒,35.6402895,139.7032833,2020-09-01,shibuya,目黒区,中目黒駅,586.6976455284002,3.0,19800.0,5339356634.0
177,EAST GALLERY,35.648891,139.709481,2020-09-04,shibuya,渋谷区,恵比寿駅,298.48971289171925,0.0,6600.0,5339357644.0
179,kenohi,35.622425,139.698333,2020-09-04,shibuya,目黒区,武蔵小山駅,562.3505653886834,1.0,1100.0,5339354542.0
180,SANCHACO,35.643315,139.666183,2020-09-07,shibuya,世田谷区,西太子堂駅,127.97905253474534,3.0,3300.0,5339357312.0
181,上目黒5丁目第一,35.644086,139.688166,2020-09-09,shibuya,目黒区,池尻大橋駅,821.3436769067349,2.0,3300.0,5339357513.0
182,クライミングローズ 世田谷,35.637109,139.668739,2020-09-10,shibuya,世田谷区,三軒茶屋駅,636.3130854585171,3.0,4400.0,5339356314.0
184,目黒いずみマンション,35.630935,139.709932,2020-09-18,shibuya,目黒区,目黒駅,556.2685272271872,2.0,2200.0,5339355642.0
185,神宮前5丁目第一,35.664501,139.707144,2020-09-16,shibuya,渋谷区,表参道駅,349.2392492974028,25.0,66000.0,5339359641.0
186,和楽酒 izakaya たろ,35.645473,139.703581,2020-11-13,shibuya,目黒区,代官山駅,289.0638909928675,6.0,6600.0,5339357614.0
188,ヤキドキシブヤ,35.659412,139.695494,2020-09-18,shibuya,渋谷区,神泉駅,301.18774013269353,2.0,9000.0,5339359521.0
189,HOROKUDO,35.622433,139.698391,2020-09-15,shibuya,目黒区,武蔵小山駅,558.042639926692,3.0,4400.0,5339354542.0
190,モテアマス三軒茶屋,35.641338,139.671937,2020-09-15,shibuya,世田谷区,三軒茶屋駅,203.046756706172,7.0,11000.0,5339356344.0
192,目黒区鷹番2丁目第七,35.627819,139.688074,2020-09-20,shibuya,目黒区,学芸大学駅,292.0532262311225,3.0,13200.0,5339355513.0
193,猫の額,35.643267,139.666184,2020-09-20,shibuya,世田谷区,西太子堂駅,132.90032489388105,2.0,2200.0,5339357312.0
195,神宮前四丁目駐車場,35.667868,139.712353,2020-09-29,shibuya,渋谷区,表参道駅,261.60724915197704,12.0,45000.0,5339450622.0
196,目黒区下目黒4丁目3番8号アネスト駐車場,35.629634,139.707085,2020-10-01,shibuya,目黒区,不動前駅,711.8792714279463,20.0,35200.0,5339355641.0
197,JLBグランエクリュ学芸大学,35.635556,139.678777,2020-10-01,shibuya,世田谷区,学芸大学駅,989.7338231840954,20.0,40000.0,5339356414.0
199,Hmlet ShibuyaShoto,35.658252,139.692524,2020-10-01,shibuya,渋谷区,神泉駅,150.38150409372503,6.0,9000.0,5339358534.0
200,Hmlet Harajuku,35.675914,139.70875,2020-10-01,shibuya,渋谷区,北参道駅,536.838082592695,5.0,7500.0,5339451621.0
201,Hmlet Sangenjaya,35.639097,139.668027,2020-10-01,shibuya,世田谷区,三軒茶屋駅,451.4774260216174,6.0,13500.0,5339356332.0
202,渋谷スクエアA,35.657286,139.69928,2020-10-01,shibuya,渋谷区,渋谷駅,128.7191672298196,3.0,4950.0,5339358544.0
203,ウノサワ東急ビル,35.647753,139.713014,2020-10-01,shibuya,渋谷区,恵比寿駅,301.7706949531525,10.0,16500.0,5339357731.0
204,恵比寿ビジネスタワー,35.647805,139.712623,2020-10-01,shibuya,渋谷区,恵比寿駅,280.8825734114444,2.0,3300.0,5339357731.0
205,新目黒東急ビル,35.634582,139.713851,2020-10-01,shibuya,品川区,目黒駅,209.096949582564,4.0,6600.0,5339356711.0
206,東急ストア中目黒本店,35.644953,139.699533,2020-09-29,shibuya,目黒区,中目黒駅,202.50432881407363,6.0,30000.0,5339357524.0
207,東急ストア駒沢通り野沢店,35.627815,139.677235,2020-09-29,shibuya,世田谷区,学芸大学駅,691.1259104958998,3.0,18000.0,5339355413.0
208,イートス恵比寿,35.644961,139.718557,2020-09-29,shibuya,渋谷区,広尾駅,710.7192555880182,15.0,41250.0,5339357714.0
209,ローソン 目黒中町一丁目店,35.629127,139.696531,2020-10-01,shibuya,目黒区,祐天寺駅,1008.6655754551476,2.0,6600.0,5339355523.0
210,上原ニューハイツ,35.667025,139.676591,2020-10-01,shibuya,渋谷区,代々木上原駅,255.50672783173368,6.0,38500.0,5339450411.0
211,シェルガーデン元代々木,35.675464,139.685237,2020-10-01,shibuya,渋谷区,幡ヶ谷駅,654.502102642307,7.0,38500.0,5339451422.0
212,森林ハイツ,35.667121,139.691764,2020-10-01,shibuya,渋谷区,代々木公園駅,366.3144106108104,12.0,46200.0,5339450512.0
214,グランヴァン学芸大学,35.624661,139.687222,2020-10-01,shibuya,目黒区,学芸大学駅,443.359147855954,3.0,4950.0,5339354444.0
215,ワコーレ三軒茶屋Ⅱ,35.639659,139.671735,2020-10-01,shibuya,世田谷区,三軒茶屋駅,355.87984844976387,3.0,6600.0,5339356343.0
217,クラモチビル,35.666711,139.691598,2020-10-01,shibuya,渋谷区,代々木公園駅,387.0675208689705,6.0,23100.0,5339450512.0
218,イデールームズ上原,35.66805,139.681674,2020-10-01,shibuya,渋谷区,代々木上原駅,266.8580467314929,3.0,16500.0,5339450421.0
219,スペーシア三軒茶屋弐番館,35.644491,139.672284,2020-10-01,shibuya,世田谷区,三軒茶屋駅,244.94156247282984,16.0,17600.0,5339357324.0
220,パークレジデンス南青山,35.666481,139.724705,2020-10-01,shibuya,港区,乃木坂駅,227.27098694257228,10.0,55000.0,5339359744.0
221,フォセット駒場,35.656729,139.688032,2020-10-01,shibuya,目黒区,駒場東大前駅,499.1053654567196,10.0,22000.0,5339358533.0
222,ファミリーマート 中目黒駅西口店,35.643606,139.697965,2020-10-01,shibuya,目黒区,中目黒駅,19.259117277194377,2.0,16000.0,5339357522.0
223,ファミリーマート 碑文谷一丁目店,35.621436,139.689334,2020-10-01,shibuya,目黒区,学芸大学駅,849.5960662158649,4.0,24000.0,5339354531.0
224,ファミリーマート 学芸大学駅西口店,35.629464,139.685478,2020-10-01,shibuya,目黒区,学芸大学駅,155.0618380853618,4.0,20000.0,5339355442.0
225,富ヶ谷3号館,35.665272,139.689082,2020-10-02,shibuya,渋谷区,代々木公園駅,444.9305766663098,10.0,38500.0,5339359533.0
226,サンティエ目黒,35.628477,139.691912,2020-10-09,shibuya,目黒区,学芸大学駅,637.4370567347225,30.0,55000.0,5339355514.0
227,上原1丁目第一,35.668342,139.685124,2020-10-15,shibuya,渋谷区,代々木八幡駅,323.0626076341311,15.0,41250.0,5339450422.0
228,ローソン 目黒本町店,35.627487,139.693081,2020-10-22,shibuya,目黒区,学芸大学駅,745.8850307253011,5.0,23100.0,5339355514.0
229,クレール恵比寿,35.645733,139.718724,2020-10-28,shibuya,渋谷区,広尾駅,628.4645949772854,3.0,13200.0,5339357714.0
230,アーバン恵比寿,35.645662,139.718694,2020-10-28,shibuya,渋谷区,広尾駅,636.6434646932066,3.0,8800.0,5339357714.0
232,T2南麻布駐車場,35.648258,139.723797,2020-10-28,shibuya,港区,広尾駅,295.13605378035703,20.0,49500.0,5339357744.0
233,ローソン 三軒茶屋店,35.642948,139.666084,2020-10-30,shibuya,世田谷区,西太子堂駅,169.2854650751022,2.0,9900.0,5339357312.0
235,鷹番ハイツ,35.630862,139.68685,2020-10-28,shibuya,目黒区,学芸大学駅,349.704568787171,3.0,11000.0,5339355442.0
236,FLEG池尻,35.65123,139.681608,2020-10-30,shibuya,世田谷区,池尻大橋駅,356.2642452165776,4.0,8800.0,5339358421.0
237,JLBグランエクリュ代々木上原,35.673236,139.678441,2020-11-06,shibuya,渋谷区,幡ヶ谷駅,407.9528153846055,10.0,44000.0,5339450434.0
238,三田2丁目第二,35.640931,139.710372,2020-11-06,shibuya,目黒区,恵比寿駅,556.0715763339279,8.0,8800.0,5339356644.0
239,ファミリーマート 渋谷神南北谷公園前店,35.664073,139.700005,2020-11-10,shibuya,渋谷区,渋谷駅,502.7669531840892,4.0,20000.0,5339359631.0
242,銀座いさみ寿し鈴本,35.629322,139.695042,2020-11-06,shibuya,目黒区,祐天寺駅,921.531088390219,5.0,6600.0,5339355541.0
243,ステージファースト三軒茶屋,35.63825,139.666773,2020-11-13,shibuya,世田谷区,三軒茶屋駅,590.7473700253602,7.0,13200.0,5339356332.0
244,ローソン 代沢五丁目店,35.656137,139.66758,2020-11-16,shibuya,世田谷区,下北沢駅,541.4602246749387,4.0,19800.0,5339358332.0
245,中目黒3丁目第一,35.639788,139.70139,2020-11-14,shibuya,目黒区,中目黒駅,507.8696206554112,9.0,33000.0,5339356633.0
246,イーグル駒場マンション,35.663468,139.684528,2020-11-14,shibuya,渋谷区,駒場東大前駅,526.8704699676987,7.0,24750.0,5339359442.0
247,ニュー千駄ヶ谷マンション,35.680795,139.709096,2020-11-14,shibuya,渋谷区,千駄ヶ谷駅,334.50241343413666,5.0,44000.0,5339451641.0
249,コーポ大竹駐車場,35.62623563,139.7105384,2020-12-01,shibuya,品川区,不動前駅,232.74321598948225,8.0,30000.0,5339355622.0
250,UR若林2,35.649269,139.655884,2020-11-14,shibuya,世田谷区,若林駅,539.7694437768587,2.0,2200.0,5339357234.0
252,UR若林4,35.643046,139.656525,2020-11-14,shibuya,世田谷区,松陰神社前駅,146.2120471161472,2.0,2200.0,5339357221.0
253,UR若林5,35.645487,139.656994,2020-11-14,shibuya,世田谷区,松陰神社前駅,226.4462808529948,2.0,2200.0,5339357223.0
254,UR若林6,35.647624,139.657776,2020-11-14,shibuya,世田谷区,若林駅,290.903141203881,2.0,2200.0,5339357241.0
255,ポケットパーク,35.644324,139.655806,2020-11-14,shibuya,世田谷区,松陰神社前駅,58.5437345164371,10.0,16500.0,5339357214.0
256,UR若林6空き地,35.6476205,139.6575693,2020-11-25,shibuya,世田谷区,若林駅,305.53645431306217,15.0,16500.0,5339357241.0
257,代々木パンビァル,35.670062,139.689902,2020-11-17,shibuya,渋谷区,代々木公園駅,141.90968260041603,2.0,11000.0,5339450513.0
258,ウェルズ渋谷Ⅱ,35.6581,139.692922,2020-12-01,shibuya,渋谷区,神泉駅,115.9425423315767,15.0,26874.0,5339358534.0
260,SKハウス,35.64812034,139.6969799,2020-11-25,shibuya,目黒区,中目黒駅,522.3480365786743,12.0,44000.0,5339357544.0
261,アルカディア駒沢大学,35.63815794,139.6602013,2020-11-27,shibuya,世田谷区,駒沢大学駅,535.9190653609397,1.0,1650.0,5339356242.0
262,ソレイユ学芸大学,35.63298163,139.674572,2020-11-27,shibuya,世田谷区,学芸大学駅,1074.0945403993285,5.0,11000.0,5339355344.0
263,第30宮庭マンション,35.646638,139.697168,2020-11-27,shibuya,目黒区,中目黒駅,357.8815989628149,6.0,40920.0,5339357542.0
264,鈴木フラット,35.64527568,139.6961232,2020-11-27,shibuya,目黒区,中目黒駅,267.68422832162065,2.0,11000.0,5339357523.0
265,第二青興ビル,35.63905797,139.7016647,2020-11-27,shibuya,目黒区,中目黒駅,589.1067073128081,10.0,33000.0,5339356631.0
266,M2,35.6396509,139.7111813,2020-12-11,shibuya,目黒区,恵比寿駅,700.6059745927381,4.0,11000.0,5339356644.0
267,ペガサスマンション恵比寿,35.652074,139.707672,2020-12-04,shibuya,渋谷区,代官山駅,605.3260507355574,5.0,8250.0,5339358621.0
268,プラウドフラット三軒茶屋,35.64606956,139.6763069,2020-12-07,shibuya,世田谷区,三軒茶屋駅,642.4273450404302,5.0,8250.0,5339357431.0
269,プラウドフラット渋谷富ヶ谷,35.662567,139.686249,2020-12-07,shibuya,渋谷区,駒場東大前駅,497.2800389600444,7.0,13200.0,5339359442.0
270,K&M,35.64484754,139.7192994,2020-12-09,shibuya,渋谷区,広尾駅,693.3334485015542,6.0,16000.0,5339357723.0
271,中目黒ハウス,35.6355848031017,139.70157773724958,2020-12-11,shibuya,目黒区,中目黒駅,935.147314845936,40.0,47520.0,5339356613.0
272,DFビルバイク駐車場,35.67087755,139.7240628,2020-12-04,shibuya,港区,青山一丁目駅,144.78390035436772,8.0,11000.0,5339450742.0
273,恵比寿サウスワン,35.64618,139.71005,2020-12-20,shibuya,渋谷区,恵比寿駅,52.28005903975759,15.0,275000.0,5339357642.0
274,ファミリーマート 渋谷二丁目中央店,35.65990931,139.707459,2020-12-07,shibuya,渋谷区,渋谷駅,448.5904004401192,2.0,12000.0,5339359621.0
275,EAT PLAY WORKS,35.650765,139.721852,2020-12-10,shibuya,渋谷区,広尾駅,41.178292301740285,3.0,2200.0,5339358721.0
276,oak meguro,35.635245,139.718231,2021-01-25,shibuya,品川区,目黒駅,340.94752699530176,4.0,18000.0,5339356712.0
277,第一清水ビル,35.661885,139.700275,2020-12-11,shibuya,渋谷区,渋谷駅,282.1783661078676,3.0,4950.0,5339359613.0
278,アローサル目黒,35.62957724,139.7063093,2020-12-15,shibuya,目黒区,不動前駅,760.1529688778611,7.0,15400.0,5339355641.0
279,アローサル代々木上原,35.67239783,139.6800728,2020-12-15,shibuya,渋谷区,代々木上原駅,450.186269361648,5.0,17600.0,5339450432.0
280,LEGALAND参宮橋,35.67703353,139.6922156,2020-12-18,shibuya,渋谷区,参宮橋駅,155.82933836077402,6.0,33000.0,5339451512.0
281,アパートグリュックブルグ落合,35.64949302,139.6791493,2020-12-17,shibuya,世田谷区,池尻大橋駅,607.319424625885,4.0,11000.0,5339357434.0
282,マンションフェニックス駐車場,35.654007693278494,139.66428153558198,2020-12-17,shibuya,世田谷区,世田谷代田駅,558.8957697597762,12.0,33000.0,5339358313.0
283,第7FMGビル,35.66386313,139.7000534,2020-12-18,shibuya,渋谷区,渋谷駅,479.7407823963146,1.0,6600.0,5339359631.0
284,第8FMGビル,35.676751,139.70785,2020-12-18,shibuya,渋谷区,北参道駅,413.3127147897044,8.0,13200.0,5339451621.0
285,アヴァンセ原宿,35.67612567,139.7100199,2020-12-18,shibuya,渋谷区,千駄ヶ谷駅,597.9762644905289,7.0,11550.0,5339451622.0
286,IBビル,35.67595354,139.7102425,2020-12-18,shibuya,渋谷区,千駄ヶ谷駅,607.515731790768,2.0,3300.0,5339451622.0
287,広尾オフィスビル 入り口前,35.64881001,139.712285,2020-12-18,shibuya,渋谷区,恵比寿駅,356.95601529797506,7.0,30000.0,5339357644.0
288,第12FMGビル,35.67708231,139.7077254,2020-12-21,shibuya,渋谷区,北参道駅,379.0663107476733,2.0,3300.0,5339451621.0
289,渋谷駅東口地下駐輪場,35.6577516276597,139.70330083270636,2020-12-20,shibuya,渋谷区,渋谷駅,66.18265178721309,70.0,57750.0,5339358634.0
290,カレイド宮益坂,35.660186,139.703129,2020-12-24,shibuya,渋谷区,渋谷駅,78.92178968651066,6.0,56320.0,5339359612.0
291,第二前澤マンション,35.69951798134627,139.71150031615176,2021-01-13,shibuya,新宿区,東新宿駅,330.67791243876457,8.0,17600.0,5339453644.0
292,YRビル,35.680235,139.689104,2021-01-27,shibuya,渋谷区,初台駅,168.66452567173468,19.0,41800.0,5339451531.0
293,スワンレイクイン新宿,35.697564,139.711852,2021-01-29,shibuya,新宿区,東新宿駅,301.9350069817072,5.0,11000.0,5339453642.0
294,INBOUND LEAGUE,35.69365435,139.707431,2021-01-29,shibuya,新宿区,新宿三丁目駅,68.94665364543523,4.0,5500.0,5339453621.0
