port_id,port_name,lat,lng,installation_day,city_id,ward,station,distance,capacity,payment_amount,KEY_CODE
10451,SWAN四天王寺東,34.6539848,135.5245535,2022-07-11,osaka,天王寺区,寺田町駅,630.7483717965808,4.0,4400.0,5135748124.0
10452,ディームス福島,34.6984139,135.4797791,2022-07-15,osaka,福島区,野田駅,586.4284658417255,4.0,11000.0,5235033834.0
10453,レオンコンフォート難波ノワール,34.6607873,135.5070758,2022-07-19,osaka,浪速区,難波駅,415.13717432451,2.0,3300.0,5135749023.0
10454,レオンコンフォート新梅田,34.70782030912692,135.48796013690412,2022-07-13,osaka,北区,中津駅,422.2122309448263,6.0,6600.0,5235034933.0
10455,S-RESIDENCE天満Gracis,34.7053711,135.5160449,2022-07-25,osaka,北区,天満駅,282.87139635480787,6.0,22000.0,5235044132.0
10456,TRUNK UEMACHI,34.6778433,135.5239558,2022-07-20,osaka,中央区,谷町六丁目駅,523.7407791854997,3.0,4400.0,5235041124.0
10457,コンフォリア扇町,34.701631,135.5111157,2022-08-03,osaka,北区,南森町駅,315.0030009534824,4.0,11000.0,5235044022.0
10458,スプランディッド難波Ⅱ,34.6594821,135.4891618,2022-07-22,osaka,浪速区,芦原橋駅,155.5123262452028,2.0,6930.0,5135739911.0
10459,パチンコFREEDOM天六店,34.7106422,135.5122966,2022-07-29,osaka,北区,天神橋筋六丁目駅,116.36115406169684,12.0,16500.0,5235045024.0
10460,天満泉マンション,34.6953108,135.5161542,2022-07-22,osaka,北区,大阪天満宮駅,426.1333705591819,4.0,6600.0,5235043114.0
10461,ホテルリリーフなんば大国町,34.6593615,135.4981509,2022-07-27,osaka,浪速区,大国町駅,458.95994679589046,2.0,3300.0,5135739922.0
10462,福島2丁目パーキング,34.69457006724747,135.48639604783256,2022-08-01,osaka,福島区,新福島駅,160.580436700121,7.0,11880.0,5235033824.0
10463,ハートンホテル北梅田,34.709797729199884,135.49801512509572,2022-07-29,osaka,北区,中津駅,161.93437326044798,3.0,6600.0,5235035922.0
